Date,Id,Total,PublicitySpending
2022-08-07,3,19398,1251
2022-08-08,3,11528,634
2022-08-09,3,7204,662
2022-08-10,3,14429,1468
2022-08-11,3,8903,940
2022-08-12,3,7537,525
2022-08-13,3,14773,789
2022-08-14,3,5104,882
2022-08-15,3,9420,1412
2022-08-16,3,15974,1828
2022-08-17,3,6061,422
2022-08-18,3,14050,1414
2022-08-19,3,8081,1401
2022-08-20,3,16855,2724
2022-08-21,3,13089,2166
2022-08-22,3,18809,2847
2022-08-23,3,18859,2931
2022-08-24,3,19839,3019
2022-08-25,3,8286,1554
2022-08-26,3,9181,740
2022-08-27,3,16809,1616
2022-08-28,3,16684,3201
2022-08-29,3,19501,1416
2022-08-30,3,7679,580
2022-08-31,3,13311,1715
2022-09-01,3,13272,904
2022-09-02,3,18761,1521
2022-09-03,3,5437,1080
2022-09-04,3,15632,3005
2022-09-05,3,18312,2429
2022-09-06,3,6747,1054
2022-09-07,3,14879,2900
2022-09-08,3,19323,3775
2022-09-09,3,18275,1042
2022-09-10,3,6447,1031
2022-09-11,3,19455,3389
2022-09-12,3,13329,961
2022-09-13,3,13497,867
2022-09-14,3,9739,1227
2022-09-15,3,5607,286
2022-09-16,3,19485,3762
2022-09-17,3,9302,624
2022-09-18,3,14351,2244
2022-09-19,3,16630,3106
2022-09-20,3,17196,1496
2022-09-21,3,12581,984
2022-09-22,3,15216,1968
2022-09-23,3,10999,1405
2022-09-24,3,12547,636
2022-09-25,3,17009,1883
2022-09-26,3,7065,1167
2022-09-27,3,11967,2054
2022-09-28,3,13536,2497
2022-09-29,3,10923,751
2022-09-30,3,19816,3310
2022-10-01,3,17930,3380
2022-10-02,3,13559,1357
2022-10-03,3,17536,2395
2022-10-04,3,19020,3366
2022-10-05,3,12889,1716
2022-10-06,3,17758,1053
2022-10-07,3,9681,952
2022-10-08,3,5661,295
2022-10-09,3,8101,1288
2022-10-10,3,11165,1404
2022-10-11,3,19191,2323
2022-10-12,3,19681,3875
2022-10-13,3,16949,2950
2022-10-14,3,17536,1376
2022-10-15,3,7564,379
2022-10-16,3,8851,779
2022-10-17,3,19021,3671
2022-10-18,3,10468,1390
2022-10-19,3,14356,2129
2022-10-20,3,10458,600
2022-10-21,3,19920,3453
2022-10-22,3,12246,1868
2022-10-23,3,9555,661
2022-10-24,3,6995,1017
2022-10-25,3,17984,2676
2022-10-26,3,9779,1492
2022-10-27,3,14751,2259
2022-10-28,3,13901,1047
2022-10-29,3,17315,2664
2022-10-30,3,10521,1117
2022-10-31,3,5886,425
2022-11-01,3,19730,2686
2022-11-02,3,5736,830
2022-11-03,3,12288,2114
2022-11-04,3,11899,1630
2022-11-05,3,8272,1297
2022-11-06,3,9598,602
2022-11-07,3,8911,780
2022-11-08,3,17379,2220
2022-11-09,3,8225,1545
2022-11-10,3,10400,1874
2022-11-11,3,5900,560
2022-11-12,3,18480,1941
2022-11-13,3,19375,3349
2022-11-14,3,15696,796
2022-11-15,3,11370,1697
2022-11-16,3,17370,2842
2022-11-17,3,13360,1634
2022-11-18,3,19132,3109
2022-11-19,3,18399,1446
2022-11-20,3,12396,1515
2022-11-21,3,17294,1288
2022-11-22,3,15855,1528
2022-11-23,3,9466,974
2022-11-24,3,18633,1874
2022-11-25,3,10657,1209
2022-11-26,3,10833,774
2022-11-27,3,13729,1180
2022-11-28,3,17739,3293
2022-11-29,3,5185,828
2022-11-30,3,16698,1291
2022-12-01,3,16631,2598
2022-12-02,3,12042,865
2022-12-03,3,19898,1588
2022-12-04,3,18342,3325
2022-12-05,3,14487,1260
2022-12-06,3,8775,1150
2022-12-07,3,19461,2852
2022-12-08,3,9804,1725
2022-12-09,3,17720,1168
2022-12-10,3,8061,1408
2022-12-11,3,7429,1254
2022-12-12,3,7294,917
2022-12-13,3,5482,610
2022-12-14,3,18996,2270
2022-12-15,3,14483,1974
2022-12-16,3,5735,627
2022-12-17,3,15424,2577
2022-12-18,3,5010,514
2022-12-19,3,14850,1529
2022-12-20,3,5767,397
2022-12-21,3,7517,643
2022-12-22,3,15911,1077
2022-12-23,3,9465,1044
2022-12-24,3,18199,3067
2022-12-25,3,19953,2752
2022-12-26,3,7870,466
2022-12-27,3,5085,286
2022-12-28,3,12427,1841
2022-12-29,3,7572,1083
2022-12-30,3,13846,1421
2022-12-31,3,12023,995
2022-01-01,4,6025,715
2022-01-02,4,6631,715
2022-01-03,4,12590,1165
2022-01-04,4,10554,1974
2022-01-05,4,6750,537
2022-01-06,4,18738,3695
2022-01-07,4,19322,3857
2022-01-08,4,15602,2210
2022-01-09,4,14352,2167
2022-01-10,4,15650,1532
2022-01-11,4,8537,820
2022-01-12,4,19236,1216
2022-01-13,4,16263,2503
2022-01-14,4,8643,1251
2022-01-15,4,16007,2885
2022-01-16,4,18923,2975
2022-01-17,4,7949,1524
2022-01-18,4,8610,1445
2022-01-19,4,6564,1004
2022-01-20,4,18038,1504
2022-01-21,4,9138,1566
2022-01-22,4,10657,734
2022-01-23,4,11246,2246
2022-01-24,4,10953,671
2022-01-25,4,9594,1022
2022-01-26,4,15419,1099
2022-01-27,4,12449,735
2022-01-28,4,5023,482
2022-01-29,4,15996,1292
2022-01-30,4,8073,1393
2022-01-31,4,7639,439
2022-02-01,4,15673,2126
2022-02-02,4,11856,1084
2022-02-03,4,16180,1646
2022-02-04,4,13006,822
2022-02-05,4,11210,897
2022-02-06,4,19288,3709
2022-02-07,4,13521,1032
2022-02-08,4,17823,2005
2022-02-09,4,10988,684
2022-02-10,4,17426,2068
2022-02-11,4,18923,2501
2022-02-12,4,15499,1932
2022-02-13,4,5116,772
2022-02-14,4,6182,1233
2022-02-15,4,16964,3290
2022-02-16,4,7192,606
2022-02-17,4,7438,1249
2022-02-18,4,19092,2784
2022-02-19,4,11055,1608
2022-02-20,4,15081,989
2022-02-21,4,11464,1838
2022-02-22,4,12573,1058
2022-02-23,4,19080,3105
2022-02-24,4,8706,1208
2022-02-25,4,9732,728
2022-02-26,4,13895,2345
2022-02-27,4,7353,490
2022-02-28,4,12316,2047
2022-03-01,4,19285,2444
2022-03-02,4,14213,1517
2022-03-03,4,18081,1820
2022-03-04,4,18716,1572
2022-03-05,4,9273,1126
2022-03-06,4,16280,1138
2022-03-07,4,18819,2619
2022-03-08,4,16793,1213
2022-03-09,4,12661,1397
2022-03-10,4,16431,1428
2022-03-11,4,16952,2236
2022-03-12,4,16082,2499
2022-03-13,4,13064,1593
2022-03-14,4,16522,941
2022-03-15,4,8137,1419
2022-03-16,4,5592,676
2022-03-17,4,13017,926
2022-03-18,4,13218,2466
2022-03-19,4,7179,950
2022-03-20,4,5851,963
2022-03-21,4,12885,2277
2022-03-22,4,5416,1039
2022-03-23,4,15555,1616
2022-03-24,4,15718,841
2022-03-25,4,19005,2655
2022-03-26,4,11711,1559
2022-03-27,4,5230,379
2022-03-28,4,6543,1002
2022-03-29,4,13419,1916
2022-03-30,4,6466,1154
2022-03-31,4,12573,760
2022-04-01,4,10088,1975
2022-04-02,4,7611,822
2022-04-03,4,15147,765
2022-04-04,4,7714,1481
2022-04-05,4,16008,1569
2022-04-06,4,6390,585
2022-04-07,4,9852,833
2022-04-08,4,10431,1162
2022-04-09,4,8859,1674
2022-04-10,4,16072,2430
2022-04-11,4,14821,2538
2022-04-12,4,12628,1201
2022-04-13,4,16896,1092
2022-04-14,4,17088,997
2022-04-15,4,8411,572
2022-04-16,4,15809,2521
2022-04-17,4,6042,714
2022-04-18,4,13811,1447
2022-04-19,4,12471,2047
2022-04-20,4,14704,1370
2022-04-21,4,13947,2564
2022-04-22,4,14248,1596
2022-04-23,4,18224,2634
2022-04-24,4,19523,3214
2022-04-25,4,12069,1228
2022-04-26,4,5319,662
2022-04-27,4,12080,1995
2022-04-28,4,9705,539
2022-04-29,4,13257,808
2022-04-30,4,7428,422
2022-05-01,4,5107,700
2022-05-02,4,18864,1614
2022-05-03,4,7363,780
2022-05-04,4,18517,1346
2022-05-05,4,19013,2831
2022-05-06,4,13467,1150
2022-05-07,4,15735,1793
2022-05-08,4,19310,1802
2022-05-09,4,17459,2878
2022-05-10,4,10497,1599
2022-05-11,4,11511,1122
2022-05-12,4,14851,1136
2022-05-13,4,8222,863
2022-05-14,4,16430,2929
2022-05-15,4,15234,1870
2022-05-16,4,6352,1089
2022-05-17,4,15253,1946
2022-05-18,4,17299,1906
2022-05-19,4,16537,1822
2022-05-20,4,11073,1362
2022-05-21,4,5052,366
2022-05-22,4,11662,2067
2022-05-23,4,13272,2466
2022-05-24,4,10924,1251
2022-05-25,4,17610,2631
2022-05-26,4,14629,1031
2022-05-27,4,17378,2843
2022-05-28,4,10574,935
2022-05-29,4,9031,1749
2022-05-30,4,5749,430
2022-05-31,4,10682,1314
2022-06-01,4,13433,1372
2022-06-02,4,11687,1183
2022-06-03,4,11326,1342
2022-06-04,4,14800,1658
2022-06-05,4,11771,1674
2022-06-06,4,15785,2383
2022-06-07,4,5390,321
2022-06-08,4,13170,2326
2022-06-09,4,17069,1901
2022-06-10,4,15696,1954
2022-06-11,4,9534,1875
2022-06-12,4,19901,2016
2022-06-13,4,17115,1272
2022-06-14,4,7882,985
2022-06-15,4,16530,2403
2022-06-16,4,5449,1075
2022-06-17,4,9575,1212
2022-06-18,4,11685,1287
2022-06-19,4,7201,850
2022-06-20,4,9367,1150
2022-06-21,4,16557,3144
2022-06-22,4,13542,2107
2022-06-23,4,11469,1690
2022-06-24,4,7241,1277
2022-06-25,4,15340,2529
2022-06-26,4,7124,774
2022-06-27,4,10811,1913
2022-06-28,4,17500,3443
2022-06-29,4,17440,1347
2022-06-30,4,10625,1279
2022-07-01,4,8002,947
2022-07-02,4,12273,993
2022-07-03,4,5146,642
2022-07-04,4,6160,952
2022-07-05,4,7401,512
2022-07-06,4,19429,2358
2022-07-07,4,19797,1022
2022-07-08,4,16247,2468
2022-07-09,4,7496,966
2022-07-10,4,15633,898
2022-07-11,4,19823,3573
2022-07-12,4,10418,579
2022-07-13,4,12560,1674
2022-07-14,4,12223,1777
2022-07-15,4,8594,1714
2022-07-16,4,13742,973
2022-07-17,4,13683,911
2022-07-18,4,7020,876
2022-07-19,4,15728,2675
2022-07-20,4,7648,651
2022-07-21,4,18022,2319
2022-07-22,4,17243,2408
2022-07-23,4,19330,1305
2022-07-24,4,5685,910
2022-07-25,4,10036,1069
2022-07-26,4,7227,672
2022-07-27,4,6399,377
2022-07-28,4,20000,3451
2022-07-29,4,19911,1386
2022-07-30,4,17237,2915
2022-07-31,4,8356,1277
2022-08-01,4,9947,1013
2022-08-02,4,9876,1513
2022-08-03,4,8201,891
2022-08-04,4,5155,864
2022-08-05,4,14183,1890
2022-08-06,4,5753,1025
2022-08-07,4,11372,973
2022-08-08,4,12355,1530
2022-08-09,4,11706,1860
2022-08-10,4,16571,2481
2022-08-11,4,16084,2397
2022-08-12,4,15264,1514
2022-08-13,4,5110,351
2022-08-14,4,15647,1080
2022-08-15,4,15377,2306
2022-08-16,4,17334,2223
2022-08-17,4,19837,3536
2022-08-18,4,16654,2459
2022-08-19,4,19812,3621
2022-08-20,4,8788,821
2022-08-21,4,16987,1766
2022-08-22,4,19713,2685
2022-08-23,4,7923,1048
2022-08-24,4,9630,1419
2022-08-25,4,11048,774
2022-08-26,4,19275,1049
2022-08-27,4,5897,1127
2022-08-28,4,14920,1086
2022-08-29,4,19489,3114
2022-08-30,4,16325,2484
2022-08-31,4,18850,3305
2022-09-01,4,7019,1177
2022-09-02,4,10228,1180
2022-09-03,4,7822,1543
2022-09-04,4,16668,2709
2022-09-05,4,10429,2067
2022-09-06,4,15672,2397
2022-09-07,4,13240,1738
2022-09-08,4,15068,2488
2022-09-09,4,12145,942
2022-09-10,4,13872,784
2022-09-11,4,17561,1020
2022-09-12,4,16629,2925
2022-09-13,4,15738,1492
2022-09-14,4,7633,1112
2022-09-15,4,8991,866
2022-09-16,4,11936,1425
2022-09-17,4,8444,1661
2022-09-18,4,14092,2433
2022-09-19,4,15747,3148
2022-09-20,4,7630,768
2022-09-21,4,16322,887
2022-09-22,4,14591,2807
2022-09-23,4,17996,2104
2022-09-24,4,8673,1340
2022-09-25,4,16525,1152
2022-09-26,4,10138,1706
2022-09-27,4,5123,626
2022-09-28,4,8051,404
2022-09-29,4,17097,3023
2022-09-30,4,7171,1200
2022-10-01,4,18413,2523
2022-10-02,4,10139,1140
2022-10-03,4,16316,2626
2022-10-04,4,15969,2169
2022-10-05,4,15734,1376
2022-10-06,4,9636,1601
2022-10-07,4,8837,1204
2022-10-08,4,17877,3056
2022-10-09,4,5529,850
2022-10-10,4,13729,1133
2022-10-11,4,9502,1334
2022-10-12,4,11832,1696
2022-10-13,4,18911,1007
2022-10-14,4,13649,1261
2022-10-15,4,6604,1151
2022-10-16,4,10215,1633
2022-10-17,4,5832,547
2022-10-18,4,6216,449
2022-10-19,4,17141,919
2022-10-20,4,6672,1014
2022-10-21,4,8060,1496
2022-10-22,4,19567,2044
2022-10-23,4,19201,1003
2022-10-24,4,18850,2653
2022-10-25,4,16585,1729
2022-10-26,4,8533,1397
2022-10-27,4,11989,996
2022-10-28,4,17672,2436
2022-10-29,4,18472,1367
2022-10-30,4,15960,3100
2022-10-31,4,13474,1160
2022-11-01,4,5147,883
2022-11-02,4,12535,2342
2022-11-03,4,7855,1493
2022-11-04,4,6136,499
2022-11-05,4,12848,1812
2022-11-06,4,14482,1914
2022-11-07,4,11877,1230
2022-11-08,4,11175,1976
2022-11-09,4,16851,2501
2022-11-10,4,7360,1282
2022-11-11,4,13879,906
2022-11-12,4,8773,982
2022-11-13,4,18627,2238
2022-11-14,4,9639,515
2022-11-15,4,15937,1494
2022-11-16,4,18472,2977
2022-11-17,4,6840,406
2022-11-18,4,16745,2531
2022-11-19,4,16142,1437
2022-11-20,4,15218,1742
2022-11-21,4,17351,1327
2022-11-22,4,12708,723
2022-11-23,4,7056,781
2022-11-24,4,16899,1201
2022-11-25,4,13640,2199
2022-11-26,4,14236,1089
2022-11-27,4,15217,924
2022-11-28,4,14178,832
2022-11-29,4,11323,2032
2022-11-30,4,18108,1425
2022-12-01,4,7413,1279
2022-12-02,4,8889,658
2022-12-03,4,18675,1637
2022-12-04,4,16155,1057
2022-12-05,4,16041,3099
2022-12-06,4,6889,583
2022-12-07,4,12444,1612
2022-12-08,4,7421,480
2022-12-09,4,14719,1448
2022-12-10,4,13147,1363
2022-12-11,4,10847,1479
2022-12-12,4,7313,588
2022-12-13,4,7051,650
2022-12-14,4,18616,3464
2022-12-15,4,10118,519
2022-12-16,4,12178,2147
2022-12-17,4,19808,1264
2022-12-18,4,12418,2051
2022-12-19,4,9223,850
2022-12-20,4,11049,1357
2022-12-21,4,18131,1884
2022-12-22,4,11051,1376
2022-12-23,4,15905,1425
2022-12-24,4,13105,2167
2022-12-25,4,11954,1589
2022-12-26,4,18759,2982
2022-12-27,4,18099,3433
2022-12-28,4,12166,1163
2022-12-29,4,10386,1683
2022-12-30,4,9362,1185
2022-12-31,4,18590,3699
2022-01-01,5,7300,742
2022-01-02,5,19901,3151
2022-01-03,5,10529,1995
2022-01-04,5,18812,3124
2022-01-05,5,11355,1807
2022-01-06,5,13920,776
2022-01-07,5,12870,891
2022-01-08,5,8679,943
2022-01-09,5,7171,1059
2022-01-10,5,13400,2256
2022-01-11,5,7948,1192
2022-01-12,5,11953,2310
2022-01-13,5,12716,1111
2022-01-14,5,6517,681
2022-01-15,5,13950,1504
2022-01-16,5,11083,905
2022-01-17,5,15651,3027
2022-01-18,5,5208,623
2022-01-19,5,15779,2500
2022-01-20,5,17277,1770
2022-01-21,5,15276,1189
2022-01-22,5,17546,1192
2022-01-23,5,7812,1361
2022-01-24,5,18622,3723
2022-01-25,5,13320,2401
2022-01-26,5,14825,1557
2022-01-27,5,9429,1172
2022-01-28,5,18393,2518
2022-01-29,5,5613,1118
2022-01-30,5,11560,1539
2022-01-31,5,15092,2421
2022-02-01,5,13042,1166
2022-02-02,5,5472,330
2022-02-03,5,17963,1540
2022-02-04,5,18057,2481
2022-02-05,5,14293,2005
2022-02-06,5,8063,1374
2022-02-07,5,5998,781
2022-02-08,5,8176,967
2022-02-09,5,13402,2488
2022-02-10,5,5790,932
2022-02-11,5,6214,778
2022-02-12,5,11262,1421
2022-02-13,5,6390,803
2022-02-14,5,9093,1279
2022-02-15,5,10947,1252
2022-02-16,5,6250,488
2022-02-17,5,6489,1019
2022-02-18,5,16474,3153
2022-02-19,5,10765,1153
2022-02-20,5,8586,1036
2022-02-21,5,19898,1728
2022-02-22,5,18847,1714
2022-02-23,5,8280,1120
2022-02-24,5,18325,1162
2022-02-25,5,6303,645
2022-02-26,5,6210,704
2022-02-27,5,16058,2938
2022-02-28,5,16769,1253
2022-03-01,5,9353,531
2022-03-02,5,10247,1235
2022-03-03,5,18596,1394
2022-03-04,5,18998,1560
2022-03-05,5,8067,1363
2022-03-06,5,7237,1154
2022-03-07,5,11965,1199
2022-03-08,5,14500,2604
2022-03-09,5,17136,1070
2022-03-10,5,19369,2895
2022-03-11,5,9965,1016
2022-03-12,5,17472,884
2022-03-13,5,18517,3119
2022-03-14,5,16279,2063
2022-03-15,5,19946,2312
2022-03-16,5,11453,2177
2022-03-17,5,5481,1000
2022-03-18,5,6415,1245
2022-03-19,5,8154,511
2022-03-20,5,8273,1426
2022-03-21,5,14363,2250
2022-03-22,5,11174,1555
2022-03-23,5,16953,2909
2022-03-24,5,7777,1554
2022-03-25,5,12307,976
2022-03-26,5,17760,2873
2022-03-27,5,18120,1726
2022-03-28,5,19893,2806
2022-03-29,5,18809,2967
2022-03-30,5,9100,751
2022-03-31,5,16838,1679
2022-04-01,5,14344,1158
2022-04-02,5,8386,910
2022-04-03,5,8877,756
2022-04-04,5,18098,2747
2022-04-05,5,15568,1364
2022-04-06,5,19819,2098
2022-04-07,5,11820,1589
2022-04-08,5,14358,1536
2022-04-09,5,9008,808
2022-04-10,5,6855,1163
2022-04-11,5,13982,2737
2022-04-12,5,5024,858
2022-04-13,5,18526,2591
2022-04-14,5,11604,663
2022-04-15,5,11084,1771
2022-04-16,5,13831,1696
2022-04-17,5,12341,2276
2022-04-18,5,18594,973
2022-04-19,5,7902,937
2022-04-20,5,19269,1782
2022-04-21,5,14351,1058
2022-04-22,5,13165,1193
2022-04-23,5,12766,2405
2022-04-24,5,17290,2515
2022-04-25,5,18892,2178
2022-04-26,5,5309,792
2022-04-27,5,17001,1112
2022-04-28,5,6931,422
2022-04-29,5,19419,2632
2022-04-30,5,6825,1021
2022-05-01,5,18684,2909
2022-05-02,5,7025,674
2022-05-03,5,18996,2344
2022-05-04,5,13877,2019
2022-05-05,5,14360,801
2022-05-06,5,6569,725
2022-05-07,5,9141,1360
2022-05-08,5,10487,1269
2022-05-09,5,15250,1369
2022-05-10,5,13924,989
2022-05-11,5,11371,2139
2022-05-12,5,10649,1489
2022-05-13,5,14862,755
2022-05-14,5,16165,926
2022-05-15,5,16321,977
2022-05-16,5,14851,2353
2022-05-17,5,19155,2693
2022-05-18,5,13899,915
2022-05-19,5,19249,2738
2022-05-20,5,10692,1302
2022-05-21,5,13825,1058
2022-05-22,5,14869,2731
2022-05-23,5,17186,2451
2022-05-24,5,14461,1884
2022-05-25,5,5094,421
2022-05-26,5,16795,2472
2022-05-27,5,8805,509
2022-05-28,5,5918,382
2022-05-29,5,9409,1120
2022-05-30,5,17301,2835
2022-05-31,5,11698,974
2022-06-01,5,8840,1376
2022-06-02,5,11242,744
2022-06-03,5,19809,3048
2022-06-04,5,9753,813
2022-06-05,5,12926,1057
2022-06-06,5,5028,792
2022-06-07,5,11168,2131
2022-06-08,5,18886,2203
2022-06-09,5,14105,2633
2022-06-10,5,6236,862
2022-06-11,5,7131,595
2022-06-12,5,11284,1162
2022-06-13,5,6248,1117
2022-06-14,5,13200,2496
2022-06-15,5,6266,489
2022-06-16,5,16713,2109
2022-06-17,5,17715,2559
2022-06-18,5,10671,1950
2022-06-19,5,12370,2239
2022-06-20,5,19291,3816
2022-06-21,5,13117,1230
2022-06-22,5,17628,919
2022-06-23,5,14161,900
2022-06-24,5,7250,1019
2022-06-25,5,12949,1494
2022-06-26,5,14457,1065
2022-06-27,5,9782,1781
2022-06-28,5,16342,2329
2022-06-29,5,6753,570
2022-06-30,5,12221,1602
2022-07-01,5,7556,825
2022-07-02,5,5562,631
2022-07-03,5,7267,823
2022-07-04,5,19629,3230
2022-07-05,5,17206,2054
2022-07-06,5,12045,2066
2022-07-07,5,15160,2813
2022-07-08,5,5654,995
2022-07-09,5,19795,1549
2022-07-10,5,11825,1047
2022-07-11,5,12832,2149
2022-07-12,5,10708,1135
2022-07-13,5,7278,574
2022-07-14,5,6643,882
2022-07-15,5,12236,1383
2022-07-16,5,15836,1867
2022-07-17,5,17248,2026
2022-07-18,5,11001,675
2022-07-19,5,14692,1873
2022-07-20,5,13928,1648
2022-07-21,5,11252,2232
2022-07-22,5,17015,854
2022-07-23,5,9901,1551
2022-07-24,5,6381,781
2022-07-25,5,17152,2805
2022-07-26,5,15667,1808
2022-07-27,5,12055,2333
2022-07-28,5,18101,3040
2022-07-29,5,7066,1180
2022-07-30,5,9580,1901
2022-07-31,5,7717,853
2022-08-01,5,6341,996
2022-08-02,5,16539,2349
2022-08-03,5,18085,1755
2022-08-04,5,16712,1037
2022-08-05,5,11832,860
2022-08-06,5,5250,825
2022-08-07,5,15765,1748
2022-08-08,5,18405,2350
2022-08-09,5,17028,2796
2022-08-10,5,5681,863
2022-08-11,5,18241,3446
2022-08-12,5,19446,1067
2022-08-13,5,7887,661
2022-08-14,5,10990,1602
2022-08-15,5,19233,3049
2022-08-16,5,19945,3627
2022-08-17,5,11811,1923
2022-08-18,5,19379,1657
2022-08-19,5,12598,890
2022-08-20,5,9646,1338
2022-08-21,5,18497,2727
2022-08-22,5,10438,652
2022-08-23,5,18104,3120
2022-08-24,5,16321,2517
2022-08-25,5,6719,1202
2022-08-26,5,9634,1500
2022-08-27,5,10796,1211
2022-08-28,5,15903,2073
2022-08-29,5,8956,1550
2022-08-30,5,10876,859
2022-08-31,5,18636,1261
2022-09-01,5,19649,2504
2022-09-02,5,18117,2479
2022-09-03,5,11167,1175
2022-09-04,5,11012,664
2022-09-05,5,17916,2533
2022-09-06,5,17522,3236
2022-09-07,5,16462,1877
2022-09-08,5,14836,2218
2022-09-09,5,13144,1623
2022-09-10,5,5420,683
2022-09-11,5,12882,1567
2022-09-12,5,17506,2443
2022-09-13,5,19014,2408
2022-09-14,5,8256,627
2022-09-15,5,19276,3531
2022-09-16,5,19639,2223
2022-09-17,5,5309,685
2022-09-18,5,6482,736
2022-09-19,5,6894,1046
2022-09-20,5,16012,1395
2022-09-21,5,10932,898
2022-09-22,5,16732,2086
2022-09-23,5,9235,1327
2022-09-24,5,14206,2693
2022-09-25,5,12218,1482
2022-09-26,5,9424,1674
2022-09-27,5,18754,2461
2022-09-28,5,6091,849
2022-09-29,5,13744,1764
2022-09-30,5,8082,1345
2022-10-01,5,12596,2103
2022-10-02,5,18320,2264
2022-10-03,5,19018,1051
2022-10-04,5,14367,785
2022-10-05,5,19194,3530
2022-10-06,5,13361,2583
2022-10-07,5,10441,792
2022-10-08,5,6834,1095
2022-10-09,5,9829,1251
2022-10-10,5,9739,1347
2022-10-11,5,18755,2705
2022-10-12,5,14396,2748
2022-10-13,5,9091,749
2022-10-14,5,19605,1042
2022-10-15,5,12504,1964
2022-10-16,5,10266,1707
2022-10-17,5,19967,2764
2022-10-18,5,14171,2669
2022-10-19,5,7760,738
2022-10-20,5,11077,1454
2022-10-21,5,13118,1647
2022-10-22,5,5286,992
2022-10-23,5,18915,3308
2022-10-24,5,13970,2623
2022-10-25,5,11747,1209
2022-10-26,5,8554,771
2022-10-27,5,19115,2231
2022-10-28,5,8317,600
2022-10-29,5,7425,792
2022-10-30,5,7123,1087
2022-10-31,5,7968,1007
2022-11-01,5,13280,1922
2022-11-02,5,14781,2061
2022-11-03,5,10964,1747
2022-11-04,5,12754,1199
2022-11-05,5,7132,532
2022-11-06,5,10264,1718
2022-11-07,5,19403,1313
2022-11-08,5,5054,903
2022-11-09,5,16445,2132
2022-11-10,5,14163,1438
2022-11-11,5,11380,1404
2022-11-12,5,16023,3001
2022-11-13,5,13671,1417
2022-11-14,5,6701,337
2022-11-15,5,16279,875
2022-11-16,5,11110,1081
2022-11-17,5,6080,799
2022-11-18,5,8973,776
2022-11-19,5,15361,966
2022-11-20,5,7548,748
2022-11-21,5,15354,2917
2022-11-22,5,7174,685
2022-11-23,5,6555,833
2022-11-24,5,8932,1733
2022-11-25,5,17426,3304
2022-11-26,5,8967,989
2022-11-27,5,8428,477
2022-11-28,5,18402,1175
2022-11-29,5,5911,746
2022-11-30,5,12710,899
2022-12-01,5,16390,1301
2022-12-02,5,5573,551
2022-12-03,5,9178,1752
2022-12-04,5,10550,1113
2022-12-05,5,15935,1848
2022-12-06,5,12112,1024
2022-12-07,5,11116,1149
2022-12-08,5,14270,2216
2022-12-09,5,13182,2542
2022-12-10,5,10589,934
2022-12-11,5,17209,1750
2022-12-12,5,16757,1479
2022-12-13,5,17996,3100
2022-12-14,5,14800,2129
2022-12-15,5,15852,1749
2022-12-16,5,13212,1712
2022-12-17,5,17086,3308
2022-12-18,5,12922,1854
2022-12-19,5,6161,617
2022-12-20,5,5952,634
2022-12-21,5,8088,417
2022-12-22,5,15854,2099
2022-12-23,5,8115,769
2022-12-24,5,11836,2272
2022-12-25,5,19321,2021
2022-12-26,5,11059,2139
2022-12-27,5,10260,542
2022-12-28,5,18979,1869
2022-12-29,5,6265,547
2022-12-30,5,5157,361
2022-12-31,5,12598,1047
2022-01-01,6,18694,2223
2022-01-02,6,12793,1610
2022-01-03,6,14302,967
2022-01-04,6,5011,434
2022-01-05,6,12119,2102
2022-01-06,6,9263,1731
2022-01-07,6,9817,1249
2022-01-08,6,11734,1926
2022-01-09,6,7010,1216
2022-01-10,6,7849,734
2022-01-11,6,13031,810
2022-01-12,6,15539,1215
2022-01-13,6,12664,1385
2022-01-14,6,14958,2110
2022-01-15,6,11287,802
2022-01-16,6,10192,1590
2022-01-17,6,16351,3115
2022-01-18,6,19425,2784
