Date,Id,AlgerianSales,SyrianSales,IndianSales,ChineseSales,EuropeanSales,TotalSales
2023-06-01,1,4084,2803,3391,3630,2152,16060
2023-06-02,1,1813,2520,3933,1851,4373,14490
2023-06-03,1,2021,1883,3673,2723,4872,15172
2023-06-04,1,2052,1107,3486,2241,2826,11712
2023-06-05,1,2150,1042,2543,3158,5013,13906
2023-06-06,1,1021,1954,3072,2435,4124,12606
2023-06-07,1,2150,2647,1319,2363,3711,12190
2023-06-08,1,1235,1358,2290,1800,4955,11638
2023-06-09,1,2703,2383,3648,4188,2261,15183
2023-06-10,1,1449,1650,2416,1582,4992,12089
2023-06-11,1,4924,1688,3539,2940,4161,17252
2023-06-12,1,3952,2541,3057,2286,5196,17032
2023-06-13,1,4732,959,3804,3509,3084,16088
2023-06-14,1,4641,2800,3021,3298,4074,17834
2023-06-15,1,1313,1025,2509,2528,4724,12099
2023-06-16,1,3335,1778,2798,2986,2531,13428
2023-06-17,1,1455,1420,1437,2095,5247,11654
2023-06-18,1,1151,2471,3394,2670,4348,14034
2023-06-19,1,4576,1965,3204,4154,2011,15910
2023-06-20,1,2427,2144,2056,3126,3194,12947
2023-06-21,1,3456,1887,3089,3671,3318,15421
2023-06-22,1,4791,2604,2156,1856,4702,16109
2023-06-23,1,2556,1136,3449,3457,2220,12818
2023-06-24,1,4683,1646,3022,2954,2352,14657
2023-06-25,1,3910,1150,1612,4082,5136,15890
2023-06-26,1,2608,1361,3365,1771,2251,11356
2023-06-27,1,3582,2657,2069,2128,5138,15574
2023-06-28,1,1670,2403,1769,2331,5992,14165
2023-06-29,1,3018,2145,3223,2942,4918,16246
2023-06-30,1,4990,1245,1319,1646,5600,14800
2023-07-01,1,1781,868,3090,4084,4367,14190
2023-07-02,1,3507,1959,3248,1927,2348,12989
2023-07-03,1,3819,1057,3934,3951,2759,15520
2023-07-04,1,4283,874,1708,1567,5642,14074
2023-07-05,1,2345,1070,2020,2744,2505,10684
2023-07-06,1,4984,2962,1737,1900,3883,15466
2023-07-07,1,2048,1492,2464,4288,4250,14542
2023-07-08,1,3744,2384,1681,2013,5997,15819
2023-07-09,1,2050,1370,2401,2385,5197,13403
2023-07-10,1,2585,2401,3144,3200,2426,13756
2023-07-11,1,2253,1295,2298,4166,2814,12826
2023-07-12,1,4968,1123,3694,3038,2306,15129
2023-07-13,1,3430,1257,3463,4263,3874,16287
2023-07-14,1,1157,2674,3917,3701,5465,16914
2023-07-15,1,4420,2258,2432,3633,3572,16315
2023-07-16,1,2960,1190,2434,2087,5568,14239
2023-07-17,1,3496,1088,2079,2981,4936,14580
2023-07-18,1,3413,1221,3372,2220,2867,13093
2023-07-19,1,4836,1578,3482,3490,4518,17904
2023-07-20,1,4966,999,1266,3972,2273,13476
2023-07-21,1,1021,2899,1895,1630,5019,12464
2023-07-22,1,4159,2196,2196,1670,2476,12697
2023-07-23,1,4391,1629,3462,3706,2097,15285
2023-07-24,1,2136,2284,2235,2518,5880,15053
2023-07-25,1,4236,2703,3297,2478,5003,17717
2023-07-26,1,1926,1523,3324,4008,5169,15950
2023-07-27,1,2705,2794,2153,2494,5978,16124
2023-07-28,1,3793,973,2767,3709,5364,16606
2023-07-29,1,3968,1217,3415,3234,3300,15134
2023-07-30,1,2985,1649,1646,2487,4792,13559
2023-07-31,1,1294,2048,1853,3788,2957,11940
2023-08-01,1,4129,1712,1893,3251,3604,14589
2023-08-02,1,3997,1735,3559,3324,5503,18118
2023-08-03,1,4704,1223,2557,4472,4547,17503
2023-08-04,1,1429,1591,3302,3083,5081,14486
2023-08-05,1,2003,1795,2894,2370,5158,14220
2023-08-06,1,4429,1494,1530,3779,2650,13882
2023-08-07,1,1014,2886,2489,2871,4599,13859
2023-08-08,1,2127,1807,2524,2434,5810,14702
2023-08-09,1,3257,980,3325,2899,3750,14211
2023-08-10,1,2200,2926,1679,2483,5379,14667
2023-08-11,1,4633,1840,3165,4276,2569,16483
2023-08-12,1,2770,816,1363,3436,5048,13433
2023-08-13,1,4613,2368,3124,1713,5935,17753
2023-08-14,1,3962,2651,3928,2739,4607,17887
2023-08-15,1,4605,2072,2905,3696,4133,17411
2023-08-16,1,2485,2245,2742,4056,4583,16111
2023-08-17,1,2764,2477,1792,2835,3777,13645
2023-08-18,1,4209,2646,1733,1507,5490,15585
2023-08-19,1,2129,964,1956,4295,5254,14598
2023-08-20,1,1088,1459,1938,1994,2785,9264
2023-08-21,1,3393,1598,3284,3391,4041,15707
2023-08-22,1,2861,917,1337,1511,2368,8994
2023-08-23,1,3779,2231,3249,2264,2168,13691
2023-08-24,1,3258,2303,3653,4350,2729,16293
2023-08-25,1,4969,875,2841,3939,3574,16198
2023-08-26,1,2407,1578,3353,3998,3990,15326
2023-08-27,1,2939,2636,3383,2774,4006,15738
2023-08-28,1,1611,2527,1612,3125,3786,12661
2023-08-29,1,2808,1824,2811,4339,4870,16652
2023-08-30,1,4776,1553,3697,3030,5156,18212
2023-08-31,1,3731,2107,1662,2322,3050,12872
2023-09-01,1,1036,1481,2346,1951,5841,12655
2023-09-02,1,2570,1224,2670,1594,2127,10185
2023-09-03,1,4605,1303,2237,2722,3922,14789
2023-09-04,1,1588,975,2118,4380,3100,12161
2023-09-05,1,3560,1538,3613,3848,4617,17176
2023-09-06,1,4966,964,3048,3494,4444,16916
2023-09-07,1,4870,1982,1995,4131,3228,16206
2023-09-08,1,4477,1308,3580,2087,2258,13710
2023-09-09,1,1093,2902,1581,2461,4728,12765
2023-09-10,1,1096,1921,2815,2255,5438,13525
2023-09-11,1,4654,2284,3965,1642,3481,16026
2023-09-12,1,3042,1735,3225,2543,2610,13155
2023-09-13,1,1219,845,1616,4344,5472,13496
2023-09-14,1,2424,2126,3902,4303,2817,15572
2023-09-15,1,4239,1248,2801,1590,4178,14056
2023-09-16,1,4405,2065,3761,3630,4068,17929
2023-09-17,1,2271,1237,3122,4178,4511,15319
2023-09-18,1,4276,2339,1659,1989,5990,16253
2023-09-19,1,1426,1030,1344,1919,5323,11042
2023-09-20,1,2966,2510,3666,2591,5524,17257
2023-09-21,1,1409,2913,3969,2514,4163,14968
2023-09-22,1,2590,985,3570,1692,2387,11224
2023-09-23,1,1269,819,1823,3889,4502,12302
2023-09-24,1,1039,1270,3658,1810,4792,12569
2023-09-25,1,4215,1521,1823,3958,5962,17479
2023-09-26,1,2418,1658,3799,4416,3491,15782
2023-09-27,1,3199,1655,3989,4114,5018,17975
2023-09-28,1,1757,2601,1671,3336,4185,13550
2023-09-29,1,3300,1562,3553,3057,5370,16842
2023-09-30,1,1546,1777,3265,3701,3146,13435
2023-10-01,1,3625,2831,2844,3016,5750,18066
2023-10-02,1,1480,2564,2397,3077,5076,14594
2023-10-03,1,4562,1673,1990,3937,2504,14666
2023-10-04,1,4263,1134,2906,3735,3120,15158
2023-10-05,1,1677,2606,3033,3905,4043,15264
2023-10-06,1,2821,2933,2596,2324,2550,13224
2023-10-07,1,3337,1948,1575,3633,5934,16427
2023-10-08,1,4195,2334,2004,3498,3439,15470
2023-10-09,1,1479,2248,1236,3917,5335,14215
2023-10-10,1,1345,2987,2394,2008,4337,13071
2023-10-11,1,2832,2373,2460,2801,3467,13933
2023-10-12,1,3468,925,2787,3191,3908,14279
2023-10-13,1,3371,1123,3885,1693,2380,12452
2023-10-14,1,2750,944,1673,4434,2948,12749
2023-10-15,1,2039,1910,2388,2288,4902,13527
2023-10-16,1,3280,1241,2784,3348,2422,13075
2023-10-17,1,2454,2046,3955,1967,4388,14810
2023-10-18,1,3072,1246,2954,2160,5445,14877
2023-10-19,1,3179,2651,3140,1555,5092,15617
2023-10-20,1,3031,1299,3944,3078,2497,13849
2023-10-21,1,4519,2054,1415,3687,4536,16211
2023-10-22,1,2404,2545,3970,3306,5017,17242
2023-10-23,1,3505,1965,3941,2490,3743,15644
2023-10-24,1,1672,1437,1851,2374,4031,11365
2023-10-25,1,4521,1181,2692,4257,3469,16120
2023-10-26,1,1011,2782,3906,1759,4609,14067
2023-10-27,1,2698,837,1717,2457,3602,11311
2023-10-28,1,1835,1765,2553,4078,3564,13795
2023-10-29,1,1503,1188,1616,2948,5974,13229
2023-10-30,1,1078,1495,3878,3112,5048,14611
2023-10-31,1,3764,2978,2191,4093,4861,17887
2023-11-01,1,2128,2998,3372,4176,5925,18599
2023-11-02,1,1822,1578,3222,3800,3271,13693
2023-11-03,1,4118,2973,1596,1848,2075,12610
2023-11-04,1,4558,1272,2772,3642,5837,18081
2023-11-05,1,1557,974,2628,3555,5517,14231
2023-11-06,1,2553,2001,2859,3783,5220,16416
2023-11-07,1,2623,1363,2689,4000,3335,14010
2023-11-08,1,4433,2346,3639,1936,3955,16309
2023-11-09,1,1970,2000,3034,1664,4638,13306
2023-11-10,1,4971,2939,2591,2434,4298,17233
2023-11-11,1,2293,1971,2406,1719,5979,14368
2023-11-12,1,3819,1198,1934,2831,4083,13865
2023-11-13,1,4451,2229,3199,2555,4382,16816
2023-11-14,1,4655,2417,3856,2644,2388,15960
2023-11-15,1,1625,2287,2868,2238,3896,12914
2023-11-16,1,3663,2547,3353,4161,3933,17657
2023-11-17,1,2321,1724,3028,3534,3696,14303
2023-11-18,1,1953,1455,2009,3585,3658,12660
2023-11-19,1,1050,2742,1571,3620,2579,11562
2023-11-20,1,3688,1474,2834,1503,3187,12686
2023-11-21,1,2334,904,3947,1576,3847,12608
2023-11-22,1,3063,1126,2221,3150,3994,13554
2023-11-23,1,3212,1949,2975,2101,2661,12898
2023-11-24,1,3183,1107,1954,3718,5090,15052
2023-11-25,1,3902,1596,1257,3585,4862,15202
2023-11-26,1,4761,1968,3992,4399,3430,18550
2023-11-27,1,3572,1089,3399,3537,3592,15189
2023-11-28,1,4388,2651,2446,1828,4748,16061
2023-11-29,1,1884,1504,1711,1686,2564,9349
2023-11-30,1,4404,1812,1939,1527,5304,14986
2023-12-01,1,3311,2875,1566,1744,4965,14461
2023-12-02,1,4078,1310,3840,3774,5320,18322
2023-12-03,1,4664,2220,2809,2469,5250,17412
2023-12-04,1,3448,2324,1966,2378,4411,14527
2023-12-05,1,2476,1581,2408,2421,3644,12530
2023-12-06,1,2859,1780,1912,4138,3959,14648
2023-12-07,1,2720,2024,2863,2992,5589,16188
2023-12-08,1,4035,932,3317,3020,2078,13382
2023-12-09,1,2744,2170,2216,3214,5304,15648
2023-12-10,1,3140,1331,2676,2228,5956,15331
2023-12-11,1,1848,1508,1592,2636,5918,13502
2023-12-12,1,1113,2352,2754,1763,5594,13576
2023-12-13,1,1316,2046,1769,3835,2823,11789
2023-12-14,1,1887,961,3909,2453,2068,11278
2023-12-15,1,4119,998,3583,2783,5212,16695
2023-12-16,1,4393,2967,3714,3182,2475,16731
2023-12-17,1,1180,1925,1976,2496,4624,12201
2023-12-18,1,3720,1980,3112,3709,5625,18146
2023-12-19,1,1172,1899,1775,3718,5494,14058
2023-12-20,1,4947,1984,3776,3424,4979,19110
2023-12-21,1,2317,2893,3004,3870,2382,14466
2023-12-22,1,3960,815,2846,3519,5365,16505
2023-12-23,1,2585,2124,1862,3852,3359,13782
2023-12-24,1,3393,2822,3356,3849,2444,15864
2023-12-25,1,2189,2694,2898,2163,2128,12072
2023-12-26,1,1137,2812,3695,3244,4601,15489
2023-12-27,1,3172,1282,3783,1634,2744,12615
2023-12-28,1,1956,2704,1253,2382,4843,13138
2023-12-29,1,2506,2528,2657,3033,4821,15545
2023-12-30,1,2926,2289,3562,4171,4228,17176
2023-12-31,1,2652,867,1653,1570,2560,9302
2022-01-01,2,1842,1367,3833,3322,2708,13072
2022-01-02,2,3320,1656,3786,2122,3029,13913
2022-01-03,2,3612,2034,3465,3272,2438,14821
2022-01-04,2,3646,2620,2820,3180,5603,17869
2022-01-05,2,3629,1559,3243,4325,2055,14811
2022-01-06,2,3661,1406,3070,4439,5636,18212
2022-01-07,2,3776,1455,1914,2955,5019,15119
2022-01-08,2,1434,1478,2708,4396,4128,14144
2022-01-09,2,2092,935,1200,4381,3024,11632
2022-01-10,2,1913,1206,3878,3153,5383,15533
2022-01-11,2,3305,1964,1588,3045,3794,13696
2022-01-12,2,4245,1818,1729,3536,3246,14574
2022-01-13,2,3452,2555,1286,4479,4887,16659
2022-01-14,2,1710,1599,2480,2708,2403,10900
2022-01-15,2,4204,1572,1293,3779,3458,14306
2022-01-16,2,4457,1446,3780,2318,5054,17055
2022-01-17,2,2686,2142,1754,2747,5879,15208
2022-01-18,2,3598,2902,2594,4025,4167,17286
2022-01-19,2,2181,1461,3790,4477,4589,16498
2022-01-20,2,4867,2414,2840,2851,3869,16841
2022-01-21,2,1596,2187,2949,3561,2303,12596
2022-01-22,2,1380,2609,3640,1543,2177,11349
2022-01-23,2,4182,2245,1567,4218,5806,18018
2022-01-24,2,1570,1148,3904,2982,3554,13158
2022-01-25,2,2255,2491,2949,1669,3692,13056
2022-01-26,2,1790,2639,3492,3250,2280,13451
2022-01-27,2,1850,2599,1285,2871,3410,12015
2022-01-28,2,2199,1063,3725,2820,2143,11950
2022-01-29,2,3985,1535,2514,4103,5294,17431
2022-01-30,2,2893,995,1467,1536,2208,9099
2022-01-31,2,1461,828,3367,3106,4384,13146
2022-02-01,2,3924,1767,1730,4215,5867,17503
2022-02-02,2,2857,2586,2045,2960,2959,13407
2022-02-03,2,1451,988,1763,2682,4440,11324
2022-02-04,2,1851,881,1753,2348,2695,9528
2022-02-05,2,3782,1630,3611,4301,5166,18490
2022-02-06,2,2665,2101,2682,4022,3598,15068
2022-02-07,2,2819,979,3539,3299,3081,13717
2022-02-08,2,2802,1898,3278,2619,5164,15761
2022-02-09,2,2097,2985,2908,1979,2150,12119
2022-02-10,2,3692,1058,3590,1713,3717,13770
2022-02-11,2,1666,1252,1433,4324,3816,12491
2022-02-12,2,1112,1983,2961,3162,3412,12630
2022-02-13,2,4811,1804,1663,3883,3715,15876
2022-02-14,2,2246,1795,2382,2027,3489,11939
2022-02-15,2,2059,1753,1519,1655,4107,11093
2022-02-16,2,1794,1825,2723,3236,5489,15067
2022-02-17,2,4051,1093,2244,3123,4302,14813
2022-02-18,2,2328,1773,2974,3205,5962,16242
2022-02-19,2,1968,1281,1225,3549,2027,10050
2022-02-20,2,4581,1375,1597,1696,3724,12973
2022-02-21,2,4709,2455,2182,2489,5148,16983
2022-02-22,2,4170,2000,3292,3630,4160,17252
2022-02-23,2,4656,1618,2243,1699,3377,13593
2022-02-24,2,3201,1320,3240,4452,3006,15219
2022-02-25,2,1738,2827,1850,2748,2273,11436
2022-02-26,2,1786,2753,2762,1957,5383,14641
2022-02-27,2,3325,2226,2495,2510,2515,13071
2022-02-28,2,2973,2989,2754,4483,3902,17101
2022-03-01,2,4870,1188,1297,3484,5413,16252
2022-03-02,2,3811,2991,2599,1806,3656,14863
2022-03-03,2,2925,1821,2191,3810,5945,16692
2022-03-04,2,3720,2973,1439,3448,5992,17572
2022-03-05,2,3636,1006,1293,3518,2238,11691
2022-03-06,2,4280,2607,3410,4161,4358,18816
2022-03-07,2,3448,1068,3844,2206,4883,15449
2022-03-08,2,3904,2505,2899,3649,4027,16984
2022-03-09,2,3388,898,2975,3046,5548,15855
2022-03-10,2,4853,873,3294,2222,4685,15927
2022-03-11,2,3897,2771,3389,3990,5077,19124
2022-03-12,2,4165,1740,2839,3503,3299,15546
2022-03-13,2,3619,1443,2148,1961,2177,11348
2022-03-14,2,4903,2119,1919,2414,4476,15831
2022-03-15,2,4458,1873,3952,3756,2049,16088
2022-03-16,2,1042,925,2747,3049,3303,11066
2022-03-17,2,3339,1533,3600,2306,5280,16058
2022-03-18,2,3403,1376,3335,3937,5252,17303
2022-03-19,2,1846,1846,1934,4176,4664,14466
2022-03-20,2,2593,2315,3335,4428,4023,16694
2022-03-21,2,2946,2135,3277,1859,2749,12966
2022-03-22,2,4724,2192,2235,3467,2515,15133
2022-03-23,2,1113,1100,3217,4232,5534,15196
2022-03-24,2,4512,2231,3770,2834,2756,16103
2022-03-25,2,4651,2230,2750,1531,5642,16804
2022-03-26,2,3101,2818,2199,3703,4390,16211
2022-03-27,2,4097,2148,2275,4349,3168,16037
2022-03-28,2,2108,1843,2654,3686,2809,13100
2022-03-29,2,2728,1476,3560,1935,5045,14744
2022-03-30,2,4975,2954,3520,4216,5814,21479
2022-03-31,2,1314,1581,1563,2143,2182,8783
2022-04-01,2,1579,1824,2691,4257,2910,13261
2022-04-02,2,1720,1721,3873,1703,3842,12859
2022-04-03,2,3116,2739,2324,2938,4152,15269
2022-04-04,2,4418,2944,3019,3493,5190,19064
2022-04-05,2,2219,1107,1703,4395,4702,14126
2022-04-06,2,3646,1216,2078,4462,5564,16966
2022-04-07,2,4975,2751,3381,3179,3135,17421
2022-04-08,2,3140,1261,1456,2706,5798,14361
2022-04-09,2,3491,2684,3510,1941,3226,14852
2022-04-10,2,2610,1986,1313,4292,2676,12877
2022-04-11,2,4338,2014,2300,1871,3054,13577
2022-04-12,2,3165,2983,2909,4295,4442,17794
2022-04-13,2,3069,1016,3361,4480,4130,16056
2022-04-14,2,4711,2368,1709,3412,5020,17220
2022-04-15,2,3407,887,1947,3689,5515,15445
2022-04-16,2,3915,2597,3877,3621,4170,18180
2022-04-17,2,1277,1475,2414,4075,4401,13642
2022-04-18,2,1166,2406,3544,3612,3937,14665
2022-04-19,2,2954,2212,3617,3681,5690,18154
2022-04-20,2,4463,1370,3006,1921,5088,15848
2022-04-21,2,2541,1128,1375,2525,4458,12027
2022-04-22,2,2629,2610,3222,4218,2850,15529
2022-04-23,2,4043,1877,2626,2335,4964,15845
2022-04-24,2,1361,1747,1841,1842,4642,11433
2022-04-25,2,3689,2219,3783,1951,3181,14823
2022-04-26,2,3697,2080,1719,3078,3533,14107
2022-04-27,2,3404,2941,2548,3446,4613,16952
2022-04-28,2,2579,2717,2066,3765,5581,16708
2022-04-29,2,1191,1498,2402,3694,5885,14670
2022-04-30,2,4829,2205,1262,1620,2399,12315
2022-05-01,2,2802,1894,3821,1775,2780,13072
2022-05-02,2,1013,2963,1995,2076,5808,13855
2022-05-03,2,3293,2884,2088,3044,5114,16423
2022-05-04,2,3059,2950,3384,3369,2064,14826
2022-05-05,2,4137,2246,2316,3895,3916,16510
2022-05-06,2,1511,2873,1532,1686,3516,11118
2022-05-07,2,1020,2681,2139,3987,4542,14369
2022-05-08,2,4882,1633,3534,3558,3631,17238
2022-05-09,2,3725,1571,3260,3435,5722,17713
2022-05-10,2,1334,1583,3413,2043,4509,12882
2022-05-11,2,1212,2129,3427,3594,4170,14532
2022-05-12,2,4315,1015,3060,3135,5238,16763
2022-05-13,2,2965,812,3871,3677,4313,15638
2022-05-14,2,4871,2999,3806,2241,4756,18673
2022-05-15,2,2096,2484,2074,3687,3068,13409
2022-05-16,2,1966,1961,2352,2311,5049,13639
2022-05-17,2,2231,2996,2621,1794,2511,12153
2022-05-18,2,2166,2599,3769,2763,3815,15112
2022-05-19,2,3797,2209,2382,1642,4366,14396
2022-05-20,2,4084,2023,2898,3215,5803,18023
2022-05-21,2,3782,1908,1864,4178,3423,15155
2022-05-22,2,2790,1648,3229,3271,2074,13012
2022-05-23,2,1070,1709,2358,4391,2296,11824
2022-05-24,2,1680,2286,2647,4316,5649,16578
2022-05-25,2,1288,1820,1708,1872,5469,12157
2022-05-26,2,2764,1852,2606,2242,5425,14889
2022-05-27,2,4740,1887,2629,2841,2943,15040
2022-05-28,2,1438,2039,3005,3778,4014,14274
2022-05-29,2,4752,2604,2838,1506,5353,17053
2022-05-30,2,2378,2995,2563,1937,2522,12395
2022-05-31,2,2434,2022,2873,4235,2234,13798
2022-06-01,2,3891,2914,1674,2324,4060,14863
2022-06-02,2,4856,1867,1853,2539,4343,15458
2022-06-03,2,4068,2819,1610,4025,4605,17127
2022-06-04,2,3843,1518,3602,3638,4875,17476
2022-06-05,2,1656,1592,1520,3992,2099,10859
2022-06-06,2,2113,1369,1868,4394,3724,13468
2022-06-07,2,1308,1282,1574,4180,5318,13662
2022-06-08,2,2364,1255,2868,3818,3819,14124
2022-06-09,2,2454,1173,1815,4422,4242,14106
2022-06-10,2,1538,871,3076,4100,2636,12221
2022-06-11,2,4843,1680,3435,3171,2841,15970
2022-06-12,2,4005,1309,2102,4017,3868,15301
2022-06-13,2,1375,2016,3211,3556,3805,13963
2022-06-14,2,1211,1485,3658,2898,2290,11542
2022-06-15,2,1595,1462,3026,4179,2798,13060
2022-06-16,2,2415,1150,3229,3955,3824,14573
2022-06-17,2,4867,1032,1800,3052,5592,16343
2022-06-18,2,4279,2955,2682,3453,5907,19276
2022-06-19,2,4745,1037,1745,2920,3062,13509
2022-06-20,2,1281,1398,2942,4322,2942,12885
2022-06-21,2,1927,853,3610,3720,5032,15142
2022-06-22,2,3798,1405,1545,2222,3392,12362
2022-06-23,2,3860,826,1436,2882,5539,14543
2022-06-24,2,3191,2553,3581,2427,4925,16677
2022-06-25,2,2620,1644,2924,3674,4460,15322
2022-06-26,2,3886,2587,2439,2546,3548,15006
2022-06-27,2,1149,1286,2834,3219,5596,14084
2022-06-28,2,3017,1214,3450,4390,3772,15843
2022-06-29,2,4130,2410,3288,3742,5436,19006
2022-06-30,2,2737,1132,1434,3691,3303,12297
2022-07-01,2,1002,812,1397,1746,5605,10562
2022-07-02,2,4462,1826,3310,3979,2997,16574
2022-07-03,2,1252,1614,2629,1799,2224,9518
2022-07-04,2,2474,1057,1718,2522,3763,11534
2022-07-05,2,1519,2141,3683,2040,4069,13452
2022-07-06,2,2668,2054,1882,3805,5941,16350
2022-07-07,2,1113,1770,1207,3381,5503,12974
2022-07-08,2,2434,953,1568,1995,2339,9289
2022-07-09,2,2911,1994,3493,1833,3206,13437
2022-07-10,2,2707,1612,1399,2374,4361,12453
2022-07-11,2,4575,1300,3989,3148,4563,17575
2022-07-12,2,1671,1831,3931,1979,4177,13589
2022-07-13,2,2371,2792,1602,1862,2189,10816
2022-07-14,2,2721,1117,3576,4203,4889,16506
2022-07-15,2,1715,1838,1599,3000,3428,11580
2022-07-16,2,1484,2667,2548,1826,3288,11813
2022-07-17,2,4897,2707,3307,2568,4518,17997
2022-07-18,2,3638,1905,3921,1724,4961,16149
2022-07-19,2,1678,1985,2385,2282,4039,12369
2022-07-20,2,1617,923,1661,2985,5028,12214
2022-07-21,2,4127,2112,1689,4488,3246,15662
2022-07-22,2,1420,1180,2393,4351,4139,13483
2022-07-23,2,3011,2802,3262,3925,5544,18544
2022-07-24,2,4485,1344,3426,2273,2591,14119
2022-07-25,2,2146,1284,3924,1848,4701,13903
2022-07-26,2,2243,1209,3353,4165,2691,13661
2022-07-27,2,4257,1372,3952,1528,5448,16557
2022-07-28,2,3710,1583,3896,3662,5978,18829
2022-07-29,2,4591,935,2290,1835,4161,13812
2022-07-30,2,3909,1711,3104,3639,4600,16963
2022-07-31,2,4875,1616,2406,3863,4715,17475
2022-08-01,2,1986,2126,1739,3165,3386,12402
2022-08-02,2,4406,2304,1457,2620,2313,13100
2022-08-03,2,1090,1656,2178,2086,4891,11901
2022-08-04,2,1705,1622,2673,2533,3183,11716
2022-08-05,2,4499,1350,2294,2445,2771,13359
2022-08-06,2,4580,2224,2523,3003,4043,16373
2022-08-07,2,4540,2275,2338,2882,2661,14696
2022-08-08,2,1355,2536,2746,4245,4079,14961
2022-08-09,2,3051,1192,1469,3133,2235,11080
2022-08-10,2,3211,2126,1812,3878,2723,13750
2022-08-11,2,1100,2333,3162,1810,4712,13117
2022-08-12,2,3655,2724,3906,4012,2144,16441
2022-08-13,2,4789,2700,1272,1795,2214,12770
2022-08-14,2,2132,1683,1274,2625,4436,12150
2022-08-15,2,1325,2019,3257,4223,5140,15964
2022-08-16,2,1041,1711,3131,3750,3968,13601
2022-08-17,2,2688,1868,3425,3359,3052,14392
2022-08-18,2,4396,1307,2817,3984,2055,14559
2022-08-19,2,3431,1902,2261,3784,3289,14667
2022-08-20,2,3964,1163,2676,2154,2260,12217
2022-08-21,2,3999,1640,3062,3960,5701,18362
2022-08-22,2,1675,2834,1426,3538,5185,14658
2022-08-23,2,1831,1930,1664,3804,2465,11694
2022-08-24,2,4835,1984,2760,2478,2261,14318
2022-08-25,2,3511,1935,3957,1825,2390,13618
2022-08-26,2,2305,1579,2960,2456,3394,12694
2022-08-27,2,1021,1263,3371,3670,3946,13271
2022-08-28,2,2780,1790,2008,4476,2181,13235
2022-08-29,2,2397,2265,3456,1878,2138,12134
2022-08-30,2,3800,1579,1391,1737,4851,13358
2022-08-31,2,4803,1810,2610,2391,3397,15011
2022-09-01,2,1369,1740,2284,3501,5842,14736
2022-09-02,2,3015,2540,3389,3291,4058,16293
2022-09-03,2,3012,2182,3872,2476,5236,16778
2022-09-04,2,3499,2084,3600,2243,4260,15686
2022-09-05,2,3550,1716,3863,3172,2798,15099
2022-09-06,2,2594,1425,3369,2256,5564,15208
2022-09-07,2,2138,1631,3824,2773,5786,16152
2022-09-08,2,1985,2153,3849,3272,3296,14555
2022-09-09,2,3516,1077,2945,3027,3153,13718
2022-09-10,2,4353,1489,2801,2643,2532,13818
2022-09-11,2,1120,2292,2501,2962,5184,14059
2022-09-12,2,4613,2884,1795,3520,4349,17161
2022-09-13,2,3434,1075,3020,4420,4565,16514
2022-09-14,2,1991,1816,3432,1934,2767,11940
2022-09-15,2,1772,2993,3266,4078,2969,15078
2022-09-16,2,1395,2276,2069,3475,4231,13446
2022-09-17,2,4030,993,3263,2864,5711,16861
2022-09-18,2,4919,2720,1951,3012,2990,15592
2022-09-19,2,2371,2763,3664,4037,3783,16618
2022-09-20,2,4457,1322,3739,4306,3061,16885
2022-09-21,2,4245,1535,2135,4350,2564,14829
2022-09-22,2,3955,2764,3840,3208,4914,18681
2022-09-23,2,1977,2099,3335,2402,4053,13866
2022-09-24,2,4705,2387,3105,2450,3235,15882
2022-09-25,2,4984,1336,1900,4333,5250,17803
2022-09-26,2,2402,2339,3676,2202,5238,15857
2022-09-27,2,1183,1260,1350,2454,3537,9784
2022-09-28,2,1047,1194,3110,3320,2377,11048
